slang_term,standard_translation,source,confidence_score,upvotes,context_category,region,created_at,slang_length,standard_length
1962 Latin Mass,"The FSSP uses the 1962 [Missal]

Sedes👺: What Missal do you [heretics] use?

FSSP: We use the 1962 Latin Mass Missal.

Sedes👺: Hah, you are heretics! We use the 1570 Missal of Pius V! Mhwahhaha!

FSSP: Why are we heretics?

Sedes👺: You are in Communion with the heretic [Bergoglio]. Anyone in communion with him is a protestant heretic!

SSPX🤓: Actually, your statement is erroneous. Being a protestant is one or a multitude of persons who are against the Pope. Thomas Cramner and many other protestants called the Papacy evil or heretical, the same what you are doing right now.

[Sede]👺:😱",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,15,590
FOKIN LESBIAN,This is someone who says they are but have in,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,13,45
Get a Get a Get a Get a Get a Get a Get a Get a Get a Get a Get a Get a Get a Get a Get a mug mug mug mug mug mug mug mug mug mug mug mug mug mug mug,really you to,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,149,13
Jadyn,Beautiful brunette that everyone falls in love with,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,51
Jadyn,"""No one compares to Jadyn""
""Jadyn is so hot""
""[There's only one] Jadyn and your not her""
""I wish I was Jadyn""
""That [gurl] Jadyn has swag""
""Wow that gurl Jadyn could be [Miss Universe]""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,190
Hobosexual,A person of sex who gets into a relationship to,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,47
yaswanth,Loves sports and music and fucks everyone opinion,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,49
yaswanth,[Yaswanth] is an [attractive person],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,36
Camryn,a Camryn is someone you want to keep in your life,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,49
Camryn,Camryn is [perfect]!,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,20
Choeuch,being in a temporary state in physical and mental faculties are impaired by an excess of alcoholic drink; intoxicated; drunk; actually drinking; ; ; a dumb ass,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,159
Runny Taco,The act of taking a crap on a womans chest and then proceeding to her using as,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,78
Runny Taco,"[My wife] is a dirty [whore], so I gave her a [runny taco].",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,59
Sat Off,"When you're supposed to be , but are actually",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,45
PBL,Preferred,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,9
PBL,"That guy over there with [the chin] strap and [bald head], he is totally my PBL... he's getting me all sorts of [hot and bothered].",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,131
Septic Badger,A person who picks their butt for and them up to eat later,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,13,58
Septic Badger,"Guy 1: What do you want to eat?
Guy 2: Oh, [I'm fine]. I just ate all the crap [flakes] I'd saved up this week.

Guy 1: Oh my god, you [septic badger]...",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,13,154
👁️👄👁️,For when you're 👁️👄👁️ and cannot what someone 👁️👄👁️,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,51
A Bent Shot,"A term alluding to a person’s : namely a type person, male or female",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,68
A Bent Shot,“Watch yersel’ in the showers when that [P.E. teacher] is around…[ahm] sure he’s [a bent shot]…”,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,96
choper,A dumb white rich surfer guy that grew up in a mansion in or around the Orange County CA,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,88
latina,"A , that can be annoying",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,24
latina,"[Dimitri]: Hey [dana], what's up?

[Dana](Latina): Shut up you cock, you don't even have permission to talk to me, you [talk too much], god..",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,143
gonch,A hairy,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,7
gonch,That [strippers] gonch is [gone] like [yesterday].,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,50
Russell Westbrook,1,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,17,1
Russell Westbrook,"1.

Alex: Quick, [a murderer] is coming! Give me the gun!
[RW]: No.

Alex: Don't pull a Russell Westbrook on me!

2.

Carl: We lost our game today thanks [to Frank].
Kevin: What happened?
Carl: He took 47 shots and missed all of them!",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,17,237
Badussy,🐈 naughty,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,9
Badussy,[My cat] is [the most] [badussy],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,32
Big man Lee,in all of,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,9
zorbie,"The act of pressing one's lips against whilst and articulating a farting sound; not to be confused with the term ""raspberry"", which is improperly used for this action",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,166
zorbie,[Keegan] gave his boss Nate a zorbie on his shiny [bald head] as a sign of his [admiration].,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,92
Boomer Hands,adj,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,3
Kick a Bruce day,is national Kick anyone with the name of,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,40
bahymen,"Everyone knows a female has a as , a bahymen is a butthole hymen",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,64
that awkward moment,some where someone will put on their wall starting with that and often times following it with something thats not awkward at all,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,19,129
that awkward moment,"[fb] status: [that awkward moment when] you miss the plane to go to [Ireland]

comment: thats not awkward that just sucks",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,19,121
ploopy,ploopy a word commonly used to describe someone's need to every,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,63
ploopy,I have a [disorder] that is [called] ploopy,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,43
Cryllix,A WHO RISKED HIS LIFE FOR THE FREEDOM OF GUESTS THAT WERE,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,57
DOOMSLAG,like a slag only worse!!! usually with aids herpes and other such,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,65
joose,"Government warning,",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,19
joose,"[This one time at band camp], whilst drinking joose around the campfire and [making smores], I unknowingly ventured into [sneaky steve's] cabin. He was wearing only a ski mask and a pair of socks while he was pinching his nipples and putting lotion on his skin he was fucking a white bitch from behind and then 9 months later the baby came out looking like a piece of charcoal!",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,377
Kmart realism,A minimalist style of writing often used in short fiction,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,13,57
Kmart realism,"""Sometimes when dolphins went to playgrounds alone they did the monkeybars and went to the swings and on the swings thought, ""I hate this stupid world.""

They thought, ""I hate it.""

They cried a little with the wind against their face.

They felt so bad that they went away.

And found [Elijah Wood] and told Elijah Wood to go with them and Elijah Wood went--because he thought it was a movie. Elijah Wood and other celebrities like [Salman Rushdie] rode dolphins in rivers. Salman Rushdie felt proud and famous. And the dolphins swam to islands and beat Elijah Wood and the other famous people with heavy branches. They cried when they murdered human beings, and it was terrible.

One dolphin had a battle axe and killed Wong Kar-Wai.""

[Tao Lin], a writer of ""Kmart realism"".",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,13,777
derank,"In , on Xbox Live, the act of purposefully to lower your level",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,62
khushiackermanyeager,khushiackermanyeager is the most funniest tiktok account and has the most wattpad account in the whole world,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,20,108
khushiackermanyeager,"Omg, is that [levi]’s wife, khushiackermanyeager? [I should] [follow] her!",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,20,74
Stroopz,The ’s leaders way of calling his members,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,41
Jack of spades,that is used and well experienced in all and every sexual activities with black men,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,83
mchorny,When U cannot ur in your McPants,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,32
relax yourself,"Very similar to , it's what you say to someone who's acting up, maybe , or in serious danger of",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,95
relax yourself,"Paris: You borrowed my new skinny jeans without asking? I'll claw your [eyeballs out], you thieving skank!

Lindsay: Listen [beyotch], they needed breaking in by someone with some actual junk in the trunk. I'll wash 'em before I return 'em. [Relax yourself].",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,258
pube helmet,"hairstyle that resembles a helmet made from pubic hair, due to the tight that make it seem , like a helmet",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,106
pube helmet,"dude, no wonder mario could jump up and break bricks with his head [like whoa], he had the meanest pube helmet ever!

jonah [kerr], [seth rogen], your grandma.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,159
faceboast,is the activity of facetards,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,28
whoots,1,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,1
Korweeaboo,A and a all into one,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,20
Korweeaboo,"Person 1: Christian is such a weeaboo. He’s [literally obsessed] with Japanese culture.

Person 2: oh chief, [we been knew] that but he’s a koreaboo.

Person 1: so he’s a [korweeaboo]

Person 2: you’re absolutely right.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,219
Octotard,An fan who feels like their love for Octonauts is them down in,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,62
big mac,"this will literally get you in for 40 years,",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,44
Zirgwè,The felt after trying different career paths and still in life,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,62
Fabo time,Someone always anything always taking their time and on their own time,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,70
Mads,A guy who is looks funny when is focused,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,40
the chosen one,is the only person that can save the planet from evil using his combined forces of,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,82
Ree,Ree is a word used by a person whom themselves,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,46
Friend Ladder,On the friends ladder your either at the bottom or the top,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,13,58
Water plopper,"When a poo is dropped that weighs more than the water but is not , it propels water into the air going your crack thus cleaning without the need of toilet paper",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,13,160
Hot Anime Babe,How refers to me,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,16
candijew,A political whose positions on the issues and are likely to be overshadowed by their heritage,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,93
candijew,"""some in the media feel that Mayor [Michael Bloomberg's] personal wealth could overcome his image as a short... Jewish... [effete]... Jewish... Bachelor... Jewish... Presidential.... [Candijew].""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,195
Marzipanning,"To apply to fruit , activity usually undertaken at",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,50
Marzipanning,I am [marzipanning] my Christmas [cakes]/[battenberg],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,53
Wazbutnicks,used by Tsams that can be used to,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,33
Wazbutnicks,"We are the [wazbutnicks], [are are] playing the wazbutnicks conceirto, in the key of wazbutnicks, it is composed by wazbutnick, and arranged by wazbutnick, and wazbutnick hopes [you enjoy] it.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,192
June 25,Interational pet-your-cat day,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,29
fullitity,that you,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,8
fullitity,This [chicken] is very fullitity,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,32
Ghostfriend,"A friend that always on you when you have with them, and lies about the reason for",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,82
Ghostfriend,"Guy: Jacob is such a [ghostfriend], he always [bails] last minute when we have plans. Last night, we were supposed to watch the basketball game, but he said he was at the doctor because he was sick, but on his [instagram story], he was at another friends house.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,261
Guly,who’s very,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,10
Roastbeef Curtains,Ex 1,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,18,4
cunt stunt,When a person who is a acts in a true to character,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,50
cunt stunt,Zumas latest cunt stunt is [firing] the [minister] of [finance],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,63
Bambuzzling,"Like the word , but with more annoyance, like a buzzing around your head",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,72
Bambuzzling,"[My neighbor] was [bambuzzled] last night, I changed his and my [hose] around, and he didn't know!

Bambuzzling is my favorite past time. Last night, I changed my neighbors hose around with mine, I can't wait to see his reaction.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,229
the breeders,"On one end of the spectrum you have Hole with , on the other end there's with",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,77
the breeders,[Kim Deal] is a hot rock-goddess. [The Breeders] & The Amps rock way more than that [shitty band] Hole.,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,103
gym king,every virgin who wants to look like lad wears,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,45
I'm gay,1,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,1
I'm gay,I'm gay... Why [need] an [example] for this?,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,44
pengwai,A person who the world by move,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,30
pengwai,"The [billionaire] are pengwai, if his company [collapse] will trigger a [financial crisis].",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,91
Playworks,This a program in that does not let you run it,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,46
peeb nibbles,"Free to kill time, or planned or engagements, , in a place of extreme chill",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,75
mid life musings,A less dramatic version of a,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,28
mid life musings,"I can't stop thinking about shit from [back in the day]. Think I'm having a [mid life crisis].

Nah man, sounds like mid life musings to me [you're all good].",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,158
Happy Day Change!,Phrase used as a celebration on a day change when informed by the that the day as changed,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,17,89
comedy of the commons,A play on the phrase,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,21,20
Jada,you will ever meet,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,18
GANGSTA GRANNIES,One who is a older lady,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,23
wierddog123,of,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,2
Zepeto,"Is a game for children that have no , kids who play this game are children under the age of 10",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,94
Karen,A woman who calls on random people () for,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,41
Karen,"[Lucy]: Why is Karen calling [the cops] on [Tyrone]?
Nick: I don't know.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,73
Chick Bait,"Going out with a girl you're interested in, to attract a girl",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,61
Acesha,are a purple woman with,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,23
